ma_length,key_value,adaptive_atr_mult,tp1_rr_long,tp1_percent,tp2_rr_long,return,sharpe,max_dd,win_rate,trades,avg_trade,profit_factor
200,3.0,2.5,2.5,30,5.0,4.256365920483185,0.3188296317347636,-14.066247905051155,42.857142857142854,14,1.2165671805640432,1.390604284148005
100,3.0,2.5,2.5,20,5.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
100,3.0,2.5,2.5,20,4.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
100,3.0,2.5,2.5,20,3.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
100,3.0,2.5,2.5,25,3.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
100,3.0,2.5,1.0,20,5.0,-1.0111384728447956,-0.08396149567355651,-15.824458214147995,53.84615384615385,26,1.2146546583007067,1.4697279553801643
100,3.0,2.5,1.0,25,4.0,0.1043216876166298,0.008507720546987839,-15.80312115546384,53.84615384615385,26,1.2146546583007067,1.4697279553801643
100,3.0,2.5,1.0,20,3.0,-1.0111384728447956,-0.08396149567355651,-15.824458214147995,53.84615384615385,26,1.2146546583007067,1.4697279553801643
100,3.0,2.5,1.0,20,4.0,-1.0111384728447956,-0.08396149567355651,-15.824458214147995,53.84615384615385,26,1.2146546583007067,1.4697279553801643
100,3.0,2.5,1.0,25,3.0,0.1043216876166298,0.008507720546987839,-15.80312115546384,53.84615384615385,26,1.2146546583007067,1.4697279553801643
100,3.0,2.5,1.0,25,5.0,0.1043216876166298,0.008507720546987839,-15.80312115546384,53.84615384615385,26,1.2146546583007067,1.4697279553801643
100,3.0,2.5,1.0,30,3.0,-1.206509020971007,-0.10339757598547979,-15.69680842299398,53.84615384615385,26,1.2146546583007067,1.4697279553801643
100,3.0,2.5,1.0,30,4.0,-1.206509020971007,-0.10339757598547979,-15.69680842299398,53.84615384615385,26,1.2146546583007067,1.4697279553801643
100,3.0,2.5,1.0,30,5.0,-1.206509020971007,-0.10339757598547979,-15.69680842299398,53.84615384615385,26,1.2146546583007067,1.4697279553801643
100,1.5,2.5,1.5,25,3.0,-0.11861875902233807,-0.00956314977020883,-16.0769697341023,44.44444444444444,18,1.1337877092777005,1.410719879020459
100,1.5,2.5,1.5,30,3.0,-1.2366206262479318,-0.10361387236543615,-16.097055039571284,44.44444444444444,18,1.1337877092777005,1.410719879020459
100,1.5,2.5,1.5,25,5.0,-0.11861875902233807,-0.00956314977020883,-16.0769697341023,44.44444444444444,18,1.1337877092777005,1.410719879020459
100,1.5,2.5,1.5,25,4.0,-0.11861875902233807,-0.00956314977020883,-16.0769697341023,44.44444444444444,18,1.1337877092777005,1.410719879020459
100,1.5,2.5,1.5,30,4.0,-1.2366206262479318,-0.10361387236543615,-16.097055039571284,44.44444444444444,18,1.1337877092777005,1.410719879020459
100,1.5,2.5,1.5,20,5.0,-0.14682729228648897,-0.011718494556433798,-16.189376970381954,44.44444444444444,18,1.1337877092777005,1.410719879020459
100,1.5,2.5,1.5,20,3.0,-0.14682729228648897,-0.011718494556433798,-16.189376970381954,44.44444444444444,18,1.1337877092777005,1.410719879020459
100,1.5,2.5,1.5,20,4.0,-0.14682729228648897,-0.011718494556433798,-16.189376970381954,44.44444444444444,18,1.1337877092777005,1.410719879020459
100,1.5,2.5,1.5,30,5.0,-1.2366206262479318,-0.10361387236543615,-16.097055039571284,44.44444444444444,18,1.1337877092777005,1.410719879020459
